pl_name,hostname,hip_name,default_flag,sy_snum,sy_pnum
HIP 91258 b,HIP 91258,HIP 91258,0,1,1
HIP 94235 b,HIP 94235,HIP 94235,0,2,1
HIP 94235 b,HIP 94235,HIP 94235,0,2,1
HIP 94235 b,HIP 94235,HIP 94235,1,2,1
HIP 948 b,HIP 948,HIP 948,1,1,1
HIP 9618 b,HIP 9618,HIP 9618,1,1,2
HIP 9618 b,HIP 9618,HIP 9618,0,1,2
HIP 9618 c,HIP 9618,HIP 9618,1,1,2
HIP 9618 c,HIP 9618,HIP 9618,0,1,2
HIP 97166 b,HIP 97166,HIP 97166,0,1,2
HIP 97166 b,HIP 97166,HIP 97166,1,1,2
HIP 97166 c,HIP 97166,HIP 97166,1,1,2
HIP 97233 b,HIP 97233,HIP 97233,1,1,1
HIP 97233 b,HIP 97233,HIP 97233,0,1,1
HIP 97233 b,HIP 97233,HIP 97233,0,1,1
HIP 99770 b,HIP 99770,HIP 99770,1,1,1
HN Lib b,HN Lib,HIP 71253,1,1,1
HN Peg b,HN Peg,HIP 107350,1,1,1
HR 2562 b,HR 2562,HIP 32775,1,1,1
HR 5183 b,HR 5183,HIP 67246,1,2,1
HR 5183 b,HR 5183,HIP 67246,0,2,1
HR 5183 b,HR 5183,HIP 67246,0,2,1
HR 810 b,HR 810,HIP 12653,1,1,1
HR 810 b,HR 810,HIP 12653,0,1,1
HR 810 b,HR 810,HIP 12653,0,1,1
HR 858 b,HR 858,HIP 13363,0,2,3
HR 858 b,HR 858,HIP 13363,1,2,3
HR 858 c,HR 858,HIP 13363,1,2,3
HR 858 c,HR 858,HIP 13363,0,2,3
HR 858 d,HR 858,HIP 13363,1,2,3
HR 858 d,HR 858,HIP 13363,0,2,3
HR 8799 b,HR 8799,HIP 114189,1,1,4
HR 8799 b,HR 8799,HIP 114189,0,1,4
HR 8799 b,HR 8799,HIP 114189,0,1,4
HR 8799 b,HR 8799,HIP 114189,0,1,4
HR 8799 c,HR 8799,HIP 114189,0,1,4
HR 8799 c,HR 8799,HIP 114189,0,1,4
HR 8799 c,HR 8799,HIP 114189,0,1,4
HR 8799 c,HR 8799,HIP 114189,1,1,4
HR 8799 d,HR 8799,HIP 114189,0,1,4
HR 8799 d,HR 8799,HIP 114189,0,1,4
HR 8799 d,HR 8799,HIP 114189,0,1,4
HR 8799 d,HR 8799,HIP 114189,1,1,4
HR 8799 e,HR 8799,HIP 114189,0,1,4
HR 8799 e,HR 8799,HIP 114189,0,1,4
HR 8799 e,HR 8799,HIP 114189,0,1,4
HR 8799 e,HR 8799,HIP 114189,1,1,4
K2-116 b,K2-116,HIP 110620,0,1,1
K2-116 b,K2-116,HIP 110620,1,1,1
K2-116 b,K2-116,HIP 110620,0,1,1
K2-116 b,K2-116,HIP 110620,0,1,1
K2-167 b,K2-167,HIP 110758,0,1,1
K2-167 b,K2-167,HIP 110758,0,1,1
K2-167 b,K2-167,HIP 110758,0,1,1
K2-167 b,K2-167,HIP 110758,0,1,1
K2-167 b,K2-167,HIP 110758,0,1,1
K2-167 b,K2-167,HIP 110758,1,1,1
K2-65 b,K2-65,HIP 109656,0,1,1
K2-65 b,K2-65,HIP 109656,0,1,1
K2-65 b,K2-65,HIP 109656,0,1,1
K2-65 b,K2-65,HIP 109656,1,1,1
K2-65 b,K2-65,HIP 109656,0,1,1
KELT-11 b,KELT-11,HIP 52733,0,1,1
KELT-11 b,KELT-11,HIP 52733,0,1,1
KELT-11 b,KELT-11,HIP 52733,1,1,1
KELT-11 b,KELT-11,HIP 52733,0,1,1
KELT-11 b,KELT-11,HIP 52733,0,1,1
KELT-11 b,KELT-11,HIP 52733,0,1,1
KELT-11 b,KELT-11,HIP 52733,0,1,1
KELT-11 b,KELT-11,HIP 52733,0,1,1
KELT-11 b,KELT-11,HIP 52733,0,1,1
KELT-2 A b,KELT-2 A,HIP 29301,0,2,1
KELT-2 A b,KELT-2 A,HIP 29301,0,2,1
KELT-2 A b,KELT-2 A,HIP 29301,0,2,1
KELT-2 A b,KELT-2 A,HIP 29301,0,2,1
KELT-2 A b,KELT-2 A,HIP 29301,1,2,1
KELT-20 b,KELT-20,HIP 96618,0,1,1
KELT-20 b,KELT-20,HIP 96618,0,1,1
KELT-20 b,KELT-20,HIP 96618,1,1,1
KELT-20 b,KELT-20,HIP 96618,0,1,1
KELT-20 b,KELT-20,HIP 96618,0,1,1
KELT-20 b,KELT-20,HIP 96618,0,1,1
KELT-24 b,KELT-24,HIP 52796,0,1,1
KELT-24 b,KELT-24,HIP 52796,0,1,1
KELT-24 b,KELT-24,HIP 52796,0,1,1
KELT-24 b,KELT-24,HIP 52796,1,1,1
KELT-24 b,KELT-24,HIP 52796,0,1,1
KELT-24 b,KELT-24,HIP 52796,0,1,1
KELT-24 b,KELT-24,HIP 52796,0,1,1
KELT-4 A b,KELT-4 A,HIP 51260 A,0,3,1
KELT-4 A b,KELT-4 A,HIP 51260 A,1,3,1
KELT-4 A b,KELT-4 A,HIP 51260 A,0,3,1
KELT-4 A b,KELT-4 A,HIP 51260 A,0,3,1
KELT-7 b,KELT-7,HIP 24323,0,1,1
KELT-7 b,KELT-7,HIP 24323,0,1,1
KELT-7 b,KELT-7,HIP 24323,1,1,1
KELT-7 b,KELT-7,HIP 24323,0,1,1
KELT-7 b,KELT-7,HIP 24323,0,1,1
KELT-7 b,KELT-7,HIP 24323,0,1,1
KELT-7 b,KELT-7,HIP 24323,0,1,1
KELT-7 b,KELT-7,HIP 24323,0,1,1
KELT-9 b,KELT-9,HIP 101252,0,2,1
KELT-9 b,KELT-9,HIP 101252,0,2,1
KELT-9 b,KELT-9,HIP 101252,0,2,1
KELT-9 b,KELT-9,HIP 101252,0,2,1
KELT-9 b,KELT-9,HIP 101252,1,2,1
KELT-9 b,KELT-9,HIP 101252,0,2,1
Kapteyn c,Kapteyn,HIP 24186,1,1,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,1,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-21 b,Kepler-21,HIP 94112,0,2,1
Kepler-444 b,Kepler-444,HIP 94931,0,3,5
Kepler-444 b,Kepler-444,HIP 94931,0,3,5
Kepler-444 b,Kepler-444,HIP 94931,0,3,5
Kepler-444 b,Kepler-444,HIP 94931,0,3,5
Kepler-444 b,Kepler-444,HIP 94931,1,3,5
Kepler-444 b,Kepler-444,HIP 94931,0,3,5
Kepler-444 b,Kepler-444,HIP 94931,0,3,5
Kepler-444 b,Kepler-444,HIP 94931,0,3,5
Kepler-444 c,Kepler-444,HIP 94931,0,3,5
Kepler-444 c,Kepler-444,HIP 94931,1,3,5
Kepler-444 c,Kepler-444,HIP 94931,0,3,5
Kepler-444 c,Kepler-444,HIP 94931,0,3,5
Kepler-444 c,Kepler-444,HIP 94931,0,3,5
Kepler-444 c,Kepler-444,HIP 94931,0,3,5
Kepler-444 c,Kepler-444,HIP 94931,0,3,5
Kepler-444 c,Kepler-444,HIP 94931,0,3,5
Kepler-444 c,Kepler-444,HIP 94931,0,3,5
Kepler-444 c,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,0,3,5
Kepler-444 d,Kepler-444,HIP 94931,1,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 e,Kepler-444,HIP 94931,1,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 e,Kepler-444,HIP 94931,0,3,5
Kepler-444 f,Kepler-444,HIP 94931,0,3,5
Kepler-444 f,Kepler-444,HIP 94931,0,3,5
Kepler-444 f,Kepler-444,HIP 94931,0,3,5
Kepler-444 f,Kepler-444,HIP 94931,0,3,5
Kepler-444 f,Kepler-444,HIP 94931,0,3,5
Kepler-444 f,Kepler-444,HIP 94931,1,3,5
Kepler-444 f,Kepler-444,HIP 94931,0,3,5
Kepler-444 f,Kepler-444,HIP 94931,0,3,5
Kepler-444 f,Kepler-444,HIP 94931,0,3,5
Kepler-444 f,Kepler-444,HIP 94931,0,3,5
L 168-9 b,L 168-9,HIP 115211,0,1,1
L 168-9 b,L 168-9,HIP 115211,0,1,1
L 168-9 b,L 168-9,HIP 115211,1,1,1
L 168-9 b,L 168-9,HIP 115211,0,1,1
LHS 1815 b,LHS 1815,HIP 28754,0,1,1
LHS 1815 b,LHS 1815,HIP 28754,1,1,1
LHS 1815 b,LHS 1815,HIP 28754,0,1,1
LHS 1815 b,LHS 1815,HIP 28754,0,1,1
LTT 1445 A b,LTT 1445 A,HIP 14101,0,3,2
LTT 1445 A b,LTT 1445 A,HIP 14101,0,3,2
LTT 1445 A b,LTT 1445 A,HIP 14101,0,3,2
LTT 1445 A b,LTT 1445 A,HIP 14101,1,3,2
LTT 1445 A b,LTT 1445 A,HIP 14101,0,3,2
LTT 1445 A c,LTT 1445 A,HIP 14101,1,3,2
LTT 9779 b,LTT 9779,HIP 117883,0,1,1
LTT 9779 b,LTT 9779,HIP 117883,0,1,1
LTT 9779 b,LTT 9779,HIP 117883,0,1,1
LTT 9779 b,LTT 9779,HIP 117883,1,1,1
MASCARA-1 b,MASCARA-1,HIP 104513,0,1,1
MASCARA-1 b,MASCARA-1,HIP 104513,1,1,1
MASCARA-1 b,MASCARA-1,HIP 104513,0,1,1
MWC 758 c,MWC 758,HIP 25793,1,1,1
PZ Tel b,PZ Tel,HIP 92680,1,1,1
Proxima Cen b,Proxima Cen,HIP 70890,0,3,1
Proxima Cen b,Proxima Cen,HIP 70890,0,3,1
Proxima Cen b,Proxima Cen,HIP 70890,1,3,1
Proxima Cen b,Proxima Cen,HIP 70890,0,3,1
Ross 128 b,Ross 128,HIP 57548,1,1,1
Ross 458 c,Ross 458,HIP 63510,1,2,1
TOI-1135 b,TOI-1135,HIP 62908,0,1,1
TOI-1135 b,TOI-1135,HIP 62908,1,1,1
TOI-1416 b,TOI-1416,HIP 70705,1,1,1
TOI-1416 b,TOI-1416,HIP 70705,0,1,1
TOI-1801 b,TOI-1801,HIP 57099,0,2,1
TOI-1801 b,TOI-1801,HIP 57099,1,2,1
TOI-198 b,TOI-198,HIP 738,1,1,1
TOI-198 b,TOI-198,HIP 738,0,1,1
TOI-201 b,TOI-201,HIP 27515,1,1,1
TOI-201 b,TOI-201,HIP 27515,0,1,1
TOI-201 b,TOI-201,HIP 27515,0,1,1
TOI-2018 b,TOI-2018,HIP 74981,0,1,1
TOI-2018 b,TOI-2018,HIP 74981,1,1,1
TOI-262 b,TOI-262,HIP 10117,0,1,1
TOI-262 b,TOI-262,HIP 10117,1,1,1
TOI-411 b,HD 22946,HIP 17047,1,1,3
TOI-411 b,HD 22946,HIP 17047,0,1,3
TOI-411 b,HD 22946,HIP 17047,0,1,3
TOI-411 c,HD 22946,HIP 17047,1,1,3
TOI-411 c,HD 22946,HIP 17047,0,1,3
TOI-411 c,HD 22946,HIP 17047,0,1,3
TOI-431 b,TOI-431,HIP 26013,0,1,3
TOI-431 b,TOI-431,HIP 26013,0,1,3
TOI-431 b,TOI-431,HIP 26013,1,1,3
TOI-431 c,TOI-431,HIP 26013,1,1,3
TOI-431 d,TOI-431,HIP 26013,0,1,3
TOI-431 d,TOI-431,HIP 26013,1,1,3
TOI-431 d,TOI-431,HIP 26013,0,1,3
TOI-444 b,TOI-444,HIP 19950,0,1,1
TOI-444 b,TOI-444,HIP 19950,1,1,1
TOI-4641 b,TOI-4641,HIP 13224,0,1,1
TOI-4641 b,TOI-4641,HIP 13224,1,1,1
TOI-836 b,TOI-836,HIP 73427,1,1,2
TOI-836 b,TOI-836,HIP 73427,0,1,2
TOI-836 c,TOI-836,HIP 73427,0,1,2
TOI-836 c,TOI-836,HIP 73427,1,1,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,1,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 b,WASP-18,HIP 7562,0,2,2
WASP-18 c,WASP-18,HIP 7562,1,2,2
WASP-189 b,WASP-189,HIP 73608,0,1,1
WASP-189 b,WASP-189,HIP 73608,1,1,1
WASP-33 b,WASP-33,HIP 11397,0,2,1
WASP-33 b,WASP-33,HIP 11397,0,2,1
WASP-33 b,WASP-33,HIP 11397,0,2,1
WASP-33 b,WASP-33,HIP 11397,1,2,1
WASP-33 b,WASP-33,HIP 11397,0,2,1
WASP-33 b,WASP-33,HIP 11397,0,2,1
WASP-33 b,WASP-33,HIP 11397,0,2,1
WASP-33 b,WASP-33,HIP 11397,0,2,1
WASP-33 b,WASP-33,HIP 11397,0,2,1
WASP-33 b,WASP-33,HIP 11397,0,2,1
Wolf 1061 b,Wolf 1061,HIP 80824,1,1,3
Wolf 1061 b,Wolf 1061,HIP 80824,0,1,3
Wolf 1061 c,Wolf 1061,HIP 80824,1,1,3
Wolf 1061 c,Wolf 1061,HIP 80824,0,1,3
Wolf 1061 d,Wolf 1061,HIP 80824,1,1,3
Wolf 1061 d,Wolf 1061,HIP 80824,0,1,3
Wolf 503 b,Wolf 503,HIP 67285,1,1,1
Wolf 503 b,Wolf 503,HIP 67285,0,1,1
Wolf 503 b,Wolf 503,HIP 67285,0,1,1
YZ Cet b,YZ Cet,HIP 5643,0,1,3
YZ Cet b,YZ Cet,HIP 5643,0,1,3
YZ Cet b,YZ Cet,HIP 5643,1,1,3
YZ Cet c,YZ Cet,HIP 5643,1,1,3
YZ Cet c,YZ Cet,HIP 5643,0,1,3
YZ Cet c,YZ Cet,HIP 5643,0,1,3
YZ Cet d,YZ Cet,HIP 5643,0,1,3
YZ Cet d,YZ Cet,HIP 5643,1,1,3
YZ Cet d,YZ Cet,HIP 5643,0,1,3
alf Ari b,alf Ari,HIP 9884,1,1,1
alf Tau b,alf Tau,HIP 21421,1,2,1
bet Cnc b,bet Cnc,HIP 40526,1,2,1
bet Pic b,bet Pic,HIP 27321,0,1,2
bet Pic b,bet Pic,HIP 27321,1,1,2
bet Pic b,bet Pic,HIP 27321,0,1,2
bet Pic b,bet Pic,HIP 27321,0,1,2
bet Pic b,bet Pic,HIP 27321,0,1,2
bet Pic b,bet Pic,HIP 27321,0,1,2
bet Pic b,bet Pic,HIP 27321,0,1,2
bet Pic b,bet Pic,HIP 27321,0,1,2
bet Pic b,bet Pic,HIP 27321,0,1,2
bet Pic c,bet Pic,HIP 27321,1,1,2
bet Pic c,bet Pic,HIP 27321,0,1,2
bet UMi b,bet UMi,HIP 72607,1,1,1
eps CrB b,eps CrB,HIP 78159,1,1,1
eps Eri b,eps Eri,HIP 16537,0,1,1
eps Eri b,eps Eri,HIP 16537,0,1,1
eps Eri b,eps Eri,HIP 16537,0,1,1
eps Eri b,eps Eri,HIP 16537,0,1,1
eps Eri b,eps Eri,HIP 16537,1,1,1
eps Ind A b,eps Ind A,HIP 108870,1,3,1
eps Tau b,eps Tau,HIP 20889,1,1,1
eps Tau b,eps Tau,HIP 20889,0,1,1
eps Tau b,eps Tau,HIP 20889,0,1,1
eps Tau b,eps Tau,HIP 20889,0,1,1
gam Cep b,gam Cep,HIP 116727,0,2,1
gam Cep b,gam Cep,HIP 116727,1,2,1
gam Cep b,gam Cep,HIP 116727,0,2,1
gam Lib b,gam Lib,HIP 76333,0,1,2
gam Lib b,gam Lib,HIP 76333,1,1,2
gam Lib c,gam Lib,HIP 76333,1,1,2
gam Lib c,gam Lib,HIP 76333,0,1,2
gam1 Leo b,gam1 Leo,HIP 50583 A,1,2,1
iot Dra b,iot Dra,HIP 75458,0,1,2
iot Dra b,iot Dra,HIP 75458,0,1,2
iot Dra b,iot Dra,HIP 75458,1,1,2
iot Dra b,iot Dra,HIP 75458,0,1,2
iot Dra c,iot Dra,HIP 75458,1,1,2
kap And b,kap And,HIP 116805,0,1,1
kap And b,kap And,HIP 116805,1,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
kap CrB b,kap CrB,HIP 77655,1,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
kap CrB b,kap CrB,HIP 77655,0,1,1
mu Leo b,mu Leo,HIP 48455,1,1,1
nu Oct A b,nu Oct A,HIP 107089,0,2,1
nu Oct A b,nu Oct A,HIP 107089,1,2,1
nu Oph b,nu Oph,HIP 88048,0,1,2
nu Oph b,nu Oph,HIP 88048,1,1,2
nu Oph b,nu Oph,HIP 88048,0,1,2
nu Oph c,nu Oph,HIP 88048,0,1,2
nu Oph c,nu Oph,HIP 88048,0,1,2
nu Oph c,nu Oph,HIP 88048,1,1,2
ome Ser b,ome Ser,HIP 77578,1,2,1
ome Ser b,ome Ser,HIP 77578,0,2,1
omi CrB b,omi CrB,HIP 75049,1,1,1
omi CrB b,omi CrB,HIP 75049,0,1,1
omi UMa b,omi UMa,HIP 41704,0,2,1
omi UMa b,omi UMa,HIP 41704,1,2,1
pi Men c,HD 39091,HIP 26394,0,1,3
pi Men c,HD 39091,HIP 26394,1,1,3
pi Men c,HD 39091,HIP 26394,0,1,3
pi Men c,HD 39091,HIP 26394,0,1,3
pi Men c,HD 39091,HIP 26394,0,1,3
pi Men c,HD 39091,HIP 26394,0,1,3
pi Men d,HD 39091,HIP 26394,1,1,3
psi1 Dra B b,psi1 Dra B,HIP 86620,1,3,1
rho CrB b,rho CrB,HIP 78459,1,1,4
rho CrB b,rho CrB,HIP 78459,0,1,4
rho CrB b,rho CrB,HIP 78459,0,1,4
rho CrB b,rho CrB,HIP 78459,0,1,4
rho CrB c,rho CrB,HIP 78459,0,1,4
rho CrB c,rho CrB,HIP 78459,0,1,4
rho CrB c,rho CrB,HIP 78459,1,1,4
rho CrB d,rho CrB,HIP 78459,1,1,4
rho CrB e,rho CrB,HIP 78459,1,1,4
tau Boo b,tau Boo,HIP 67275,1,2,1
tau Boo b,tau Boo,HIP 67275,0,2,1
tau Boo b,tau Boo,HIP 67275,0,2,1
tau Boo b,tau Boo,HIP 67275,0,2,1
tau Boo b,tau Boo,HIP 67275,0,2,1
tau Cet e,tau Cet,HIP 8102,1,1,4
tau Cet f,tau Cet,HIP 8102,1,1,4
tau Cet g,tau Cet,HIP 8102,1,1,4
tau Cet h,tau Cet,HIP 8102,1,1,4
tau Gem b,tau Gem,HIP 34693,1,1,1
tau Gem b,tau Gem,HIP 34693,0,1,1
ups And b,ups And,HIP 7513,0,2,3
ups And b,ups And,HIP 7513,0,2,3
ups And b,ups And,HIP 7513,0,2,3
ups And b,ups And,HIP 7513,0,2,3
ups And b,ups And,HIP 7513,1,2,3
ups And b,ups And,HIP 7513,0,2,3
ups And b,ups And,HIP 7513,0,2,3
ups And c,ups And,HIP 7513,0,2,3
ups And c,ups And,HIP 7513,0,2,3
ups And c,ups And,HIP 7513,0,2,3
ups And c,ups And,HIP 7513,0,2,3
ups And c,ups And,HIP 7513,1,2,3
ups And c,ups And,HIP 7513,0,2,3
ups And d,ups And,HIP 7513,0,2,3
ups And d,ups And,HIP 7513,0,2,3
ups And d,ups And,HIP 7513,0,2,3
ups And d,ups And,HIP 7513,1,2,3
ups And d,ups And,HIP 7513,0,2,3
ups And d,ups And,HIP 7513,0,2,3
xi Aql b,xi Aql,HIP 97938,0,1,1
xi Aql b,xi Aql,HIP 97938,0,1,1
xi Aql b,xi Aql,HIP 97938,1,1,1
